,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Atu8059,37.305921074531334,0.28189988400516225,0.32984497217541964,0.9397596721083612,0.39542660620454606,0.5110537117466082
Atu8060,18.84286466612999,-0.4567817550221412,0.4378470923959193,-1.205475158242159,0.24733776395801088,0.36821141594684453
Atu8061,74.25374155345774,0.3620083575521329,0.2912261702224236,1.2648567175463046,0.20571779002473967,0.3148653714317824
Atu8062,9.912759937733929,0.17675959656940018,0.6307534400913523,0.27638832662402396,0.8215175564555303,0.9005120998888377
Atu8063,30.045537024428324,-0.09780314249318363,0.3494514116170737,-0.285725303453964,0.8298675172929351,0.8216656616999136
Atu8065,1336.0082205585093,-1.398708244493495,0.38582034446514035,-3.9209552680466992,6.663314460519319e-05,0.0003562436665192759
Atu8066,543.2208016743426,-1.552518586782672,0.2806349665592322,-6.229579817194288,1.722207841205493e-09,2.5128136705182787e-08
Atu8067,786.7763992411034,-1.4635415580480657,0.2730673815084918,-5.625488884929157,1.3185151542981516e-08,1.6844495854944794e-07
Atu8081,147.28030650306576,0.39048585717006346,0.21335980920304648,1.7677713188464717,0.07906133874418299,0.16036516532635414
Atu8083,30.393641749317855,0.11687680889908295,0.37161457277189314,0.32048155943675866,0.6772792729554586,0.8021349947081813
Atu8084,169.59976059618822,0.10627666185655346,0.23756776170768656,0.4242535379831251,0.7155934356213755,0.7942211251287113
Atu8085,112.71532182528561,-0.2067419686269909,0.24856600157145042,-0.7944787636040911,0.42034276022478323,0.5249804318078052
Atu8086,1286.6883594965273,-0.7194821072435185,0.22210716497911015,-3.3679231513656753,0.0010384829979548352,0.0036866923237036083
Atu8087,567.8430017611279,-0.40521240770270467,0.17305833064135406,-2.1926015330545474,0.03144450877070868,0.07508729560683967
Atu8088,24.50139073370854,0.39057472236857466,0.3715639497319792,0.8925247045841557,0.34002522936536367,0.4534158329829318
Atu8089,186.79543825346505,0.18256647939805007,0.29312417521338063,0.6890581702566433,0.5069636846892825,0.655502941747408
Atu8090,70.45775657413644,0.3631864126665435,0.30867552099547274,1.214167614497204,0.22543941879416682,0.3626237050948156
Atu8091,95.89920492519447,0.91889065091798,0.2563731084000779,3.728440995058147,0.00032104946267449405,0.0013159375408162968
Atu8092,285.0519117741009,-0.3961902463089317,0.21072589197374383,-1.774880788629987,0.0655708043867324,0.12293187079795513
Atu8093,118.76765952332612,-0.19866138789809623,0.30682941429355204,-0.6673095936777205,0.4977295546953471,0.593409505175681
Atu8094,1274.9936651909886,-0.2842690181978081,0.23975273600160543,-1.213375225462923,0.2107182997567176,0.3131087667854791
Atu8095,753.6968578996078,-0.7938715793890225,0.23371480880710943,-3.3198805695819305,0.0007881426968671165,0.0033203859065576028
